k,layer,qubit,rot,shots,replicate,g_hat,g_exact,xi
0,0,0,0,128,35,0.1171875,0.03313590236482501,0.08405159763517499
0,0,0,0,128,36,-0.0390625,0.03313590236482501,-0.07219840236482501
0,0,0,0,128,37,0.1328125,0.03313590236482501,0.09967659763517499
0,0,0,0,128,38,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,128,39,0.1484375,0.03313590236482501,0.11530159763517499
0,0,0,0,128,40,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,41,0.0625,0.03313590236482501,0.029364097635174988
0,0,0,0,128,42,0.1484375,0.03313590236482501,0.11530159763517499
0,0,0,0,128,43,0.0078125,0.03313590236482501,-0.025323402364825012
0,0,0,0,128,44,0.0234375,0.03313590236482501,-0.009698402364825012
0,0,0,0,128,45,0.0546875,0.03313590236482501,0.021551597635174988
0,0,0,0,128,46,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,47,0.0703125,0.03313590236482501,0.03717659763517499
0,0,0,0,128,48,0.046875,0.03313590236482501,0.013739097635174988
0,0,0,0,128,49,0.1171875,0.03313590236482501,0.08405159763517499
0,0,0,0,128,50,0.1328125,0.03313590236482501,0.09967659763517499
0,0,0,0,128,51,-0.015625,0.03313590236482501,-0.04876090236482501
0,0,0,0,128,52,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,128,53,0.15625,0.03313590236482501,0.12311409763517499
0,0,0,0,128,54,-0.0390625,0.03313590236482501,-0.07219840236482501
0,0,0,0,128,55,0.0625,0.03313590236482501,0.029364097635174988
0,0,0,0,128,56,0.0625,0.03313590236482501,0.029364097635174988
0,0,0,0,128,57,0.0859375,0.03313590236482501,0.05280159763517499
0,0,0,0,128,58,-0.0078125,0.03313590236482501,-0.04094840236482501
0,0,0,0,128,59,-0.0390625,0.03313590236482501,-0.07219840236482501
0,0,0,0,128,60,0.0546875,0.03313590236482501,0.021551597635174988
0,0,0,0,128,61,0.0390625,0.03313590236482501,0.005926597635174988
0,0,0,0,128,62,-0.03125,0.03313590236482501,-0.06438590236482501
0,0,0,0,128,63,-0.0625,0.03313590236482501,-0.09563590236482501
0,0,0,0,128,64,0.140625,0.03313590236482501,0.10748909763517499
0,0,0,0,128,65,0.09375,0.03313590236482501,0.06061409763517499
0,0,0,0,128,66,-0.0546875,0.03313590236482501,-0.08782340236482501
0,0,0,0,128,67,0.1328125,0.03313590236482501,0.09967659763517499
0,0,0,0,128,68,0.1328125,0.03313590236482501,0.09967659763517499
0,0,0,0,128,69,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,128,70,0.0234375,0.03313590236482501,-0.009698402364825012
0,0,0,0,128,71,0.0234375,0.03313590236482501,-0.009698402364825012
0,0,0,0,128,72,0.09375,0.03313590236482501,0.06061409763517499
0,0,0,0,128,73,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,128,74,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,128,75,-0.03125,0.03313590236482501,-0.06438590236482501
0,0,0,0,128,76,-0.09375,0.03313590236482501,-0.126885902364825
0,0,0,0,128,77,0.0078125,0.03313590236482501,-0.025323402364825012
0,0,0,0,128,78,0.03125,0.03313590236482501,-0.0018859023648250123
0,0,0,0,128,79,-0.03125,0.03313590236482501,-0.06438590236482501
0,0,0,0,128,80,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,81,0.03125,0.03313590236482501,-0.0018859023648250123
0,0,0,0,128,82,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,128,83,0.046875,0.03313590236482501,0.013739097635174988
0,0,0,0,128,84,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,85,0.03125,0.03313590236482501,-0.0018859023648250123
0,0,0,0,128,86,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,128,87,-0.0234375,0.03313590236482501,-0.05657340236482501
0,0,0,0,128,88,0.0625,0.03313590236482501,0.029364097635174988
0,0,0,0,128,89,0.125,0.03313590236482501,0.09186409763517499
0,0,0,0,128,90,0.0078125,0.03313590236482501,-0.025323402364825012
0,0,0,0,128,91,0.125,0.03313590236482501,0.09186409763517499
