n,method,eta,shots,sigma_step,primary,role,n_runs,n_start_seeds,median_log10_gain_best,iqr_low_gain_best,iqr_high_gain_best,mean_log10_gain_best,median_log10_gain_final,iqr_low_gain_final,iqr_high_gain_final,median_F0,median_F_best,median_F_final,n_eligible_F0.01,p_hit_F0.01,p_hit_F0.01_ci_low,p_hit_F0.01_ci_high,median_iter_to_F0.01,median_shots_to_F0.01,min_shots_to_F0.01,max_shots_to_F0.01,median_circuit_evals_to_F0.01,min_circuit_evals_to_F0.01,max_circuit_evals_to_F0.01,n_eligible_F0.1,p_hit_F0.1,p_hit_F0.1_ci_low,p_hit_F0.1_ci_high,median_iter_to_F0.1,median_shots_to_F0.1,min_shots_to_F0.1,max_shots_to_F0.1,median_circuit_evals_to_F0.1,min_circuit_evals_to_F0.1,max_circuit_evals_to_F0.1,n_eligible_F0.5,p_hit_F0.5,p_hit_F0.5_ci_low,p_hit_F0.5_ci_high,median_iter_to_F0.5,median_shots_to_F0.5,min_shots_to_F0.5,max_shots_to_F0.5,median_circuit_evals_to_F0.5,min_circuit_evals_to_F0.5,max_circuit_evals_to_F0.5,p_10xF0,p_10xF0_ci_low,p_10xF0_ci_high,median_iter_to_10xF0,p_100xF0,p_100xF0_ci_low,p_100xF0_ci_high,median_iter_to_100xF0
8,shot_sgd,0.3,256.0,,False,shot_budget_sweep,500,100,1.5429820576123119,0.15551880641847163,3.1020655695994614,1.6539231906417773,1.5428165753695868,0.11837519053716895,3.101982325970344,8.660623901650478e-05,0.9999547862372153,0.9993266601380514,460,0.4782608695652174,0.43298128491772464,0.5239005340321174,250.0,1024000.0,28672.0,7974912.0,4000.0,112.0,31152.0,490,0.5102040816326531,0.46603526848691623,0.5542141452092937,254.5,1042432.0,65536.0,8179712.0,4072.0,256.0,31952.0,500,0.518,0.4742321113679192,0.561493412375465,263.0,1077248.0,40960.0,8032256.0,4208.0,160.0,31376.0,0.5571428571428572,0.5128864893005587,0.6005102273982164,206.0,0.48043478260869565,0.43512908327201477,0.526064553782843,284.0
8,shot_sgd,0.3,1024.0,,False,shot_budget_sweep,500,100,1.562955434745081,0.16052756590168057,3.102070978627609,1.6514533532833338,1.56260907395267,0.14090567571016563,3.102058657454255,8.660623901650478e-05,0.9999878183109088,0.9998374493055713,460,0.4782608695652174,0.43298128491772464,0.5239005340321174,243.5,3989504.0,114688.0,31326208.0,3896.0,112.0,30592.0,490,0.5102040816326531,0.46603526848691623,0.5542141452092937,253.5,4153344.0,262144.0,32145408.0,4056.0,256.0,31392.0,500,0.52,0.47622345295527013,0.5634715734262677,264.0,4325376.0,163840.0,32391168.0,4224.0,160.0,31632.0,0.5591836734693878,0.5149323468211386,0.6025142526168783,208.5,0.48478260869565215,0.43942724452309867,0.5303900287417908,294.0
10,constant_langevin,0.0,,0.1,False,control_pure_diffusion,500,100,3.179223076388907,2.145313265454137,4.966975775905227,3.621848149999154,-0.32285345671343385,-2.3400455734702077,1.6022820726195284,1.0579103972546155e-05,0.01558842355229565,4.0312026769609305e-06,485,0.5979381443298969,0.5536968088668854,0.6406402267625859,656.0,0.0,0.0,0.0,0.0,0.0,0.0,490,0.07142857142857142,0.05180474438358179,0.09771988037560586,1109.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.002,0.00035313639455927456,0.011240706705146758,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9022801196243941,0.9481952556164182,28.0,0.7958762886597938,0.7577455887483279,0.8293568241533381,97.5
10,constant_langevin,0.3,,0.1,True,primary,500,100,4.200286526575095,2.7206932067618435,5.708819334045418,4.420073415960512,2.9839173070063842,-0.4032588921452446,5.140783899409506,1.0579103972546155e-05,0.9730364444411741,0.8034607496221944,485,0.7402061855670103,0.6993991668693902,0.7772379836744712,537.0,0.0,0.0,0.0,0.0,0.0,0.0,490,0.5102040816326531,0.46603526848691623,0.5542141452092937,685.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.514,0.47025151158007206,0.5575350068870044,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734693877551021,0.9551418214540868,0.9844309740500488,29.0,0.8824742268041237,0.8507624613992969,0.9081748040589545,128.5
10,exact_gd,0.3,,,False,control_exact_gd_matched_eta,100,100,0.36211003220136984,0.016810119585836898,2.947073687951237,1.3590531674292572,0.36211003220136984,0.016810119585836898,2.947073687951237,1.0579103972546155e-05,2.3440670549030712e-05,2.3440670549030712e-05,97,0.32989690721649484,0.24438091722640704,0.42837272610716276,653.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.336734693877551,0.2509013451362383,0.4348847740871675,683.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.35,0.26364248243097527,0.44745556703112027,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40816326530612246,0.316108407997545,0.5071462840656208,681.0,0.3402061855670103,0.2536226228036932,0.43896413305511484,667.0
10,exact_gd,1.0,,,True,primary,100,100,1.9448835448928103,0.05669936692399545,4.189829790240408,2.1323045716548203,1.9448835448928103,0.05669936692399545,4.189829790240408,1.0579103972546155e-05,1.0,1.0,97,0.5051546391752577,0.4073747907022528,0.6025417655603663,392.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.5102040816326531,0.41273047100283283,0.6069078965457043,399.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.52,0.4231657776522397,0.615354482419481,378.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.47258436300370676,0.664884209836053,307.5,0.5154639175257731,0.4173312640396685,0.6124184047481886,396.5
10,matched_gaussian,0.3,16.0,,False,shot_budget_sweep,500,100,0.5557794070073725,0.061732602665785674,2.958085462353215,1.4277928556120887,0.4884499444505997,0.02233569980027665,2.9452741148698918,1.0579103972546155e-05,2.564013862571036e-05,2.2434339169596856e-05,485,0.32989690721649484,0.2895325525687988,0.3729347013379087,672.0,0.0,0.0,0.0,0.0,0.0,0.0,490,0.3346938775510204,0.2943411461334129,0.377618351987988,701.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.348,0.30755030205694756,0.39076749744336436,670.5,0.0,0.0,0.0,0.0,0.0,0.0,0.41836734693877553,0.3754908656925092,0.4625138247378122,560.0,0.3463917525773196,0.3054015790677487,0.3897961229449751,704.0
10,matched_gaussian,0.3,64.0,,True,primary,500,100,0.4987560383306564,0.036247183435966945,2.977741051126904,1.407687284707029,0.4730256664125202,0.017131591154086148,2.977242777203557,1.0579103972546155e-05,2.5356609129143104e-05,2.5166592629917832e-05,485,0.3319587628865979,0.29151308083561156,0.37504547908434793,630.0,0.0,0.0,0.0,0.0,0.0,0.0,490,0.336734693877551,0.2963039861591551,0.3797053947014877,651.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.35,0.3094801731446609,0.39280712899380477,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4142857142857143,0.37150160598603804,0.4584033189657995,599.0,0.3463917525773196,0.3054015790677487,0.3897961229449751,704.0
10,matched_gaussian,0.3,256.0,,False,shot_budget_sweep,500,100,0.4548092198009847,0.0384598494833231,2.9470541030102186,1.386944910644149,0.43473567083301057,0.019509888413269973,2.9469215353335443,1.0579103972546155e-05,2.3870670163773752e-05,2.3820502457404418e-05,485,0.3319587628865979,0.29151308083561156,0.37504547908434793,638.0,0.0,0.0,0.0,0.0,0.0,0.0,490,0.336734693877551,0.2963039861591551,0.3797053947014877,683.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.35,0.3094801731446609,0.39280712899380477,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4122448979591837,0.3695081183943731,0.45634692381822245,657.5,0.334020618556701,0.293494502850337,0.3771553630828745,664.0
10,matched_gaussian,0.3,1024.0,,False,shot_budget_sweep,500,100,0.4296787586011259,0.02611686648849625,2.9470693824182073,1.3715642434760607,0.4150714173825058,0.017371269988442926,2.9470363386569707,1.0579103972546155e-05,2.406611515916764e-05,2.397901875484055e-05,485,0.32989690721649484,0.2895325525687988,0.3729347013379087,643.5,0.0,0.0,0.0,0.0,0.0,0.0,490,0.3346938775510204,0.2943411461334129,0.377618351987988,677.5,0.0,0.0,0.0,0.0,0.0,0.0,500,0.348,0.30755030205694756,0.39076749744336436,628.5,0.0,0.0,0.0,0.0,0.0,0.0,0.41020408163265304,0.36751539450529297,0.45428976496806045,724.0,0.3402061855670103,0.2994440906799903,0.38347969329297743,664.0
10,noise_only,0.3,16.0,,False,shot_budget_sweep,500,100,0.08419286088342426,0.021360404653509073,0.23957296424920807,0.22318475342249358,-0.0021262230316894002,-0.09542797552324306,0.08898006682123012,1.0579103972546155e-05,1.585042552217897e-05,9.926761853880468e-06,485,0.016494845360824743,0.008381368163962219,0.032207371728436976,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,490,0.0020408163265306124,0.00036034507836013325,0.011468266546600794,234.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,0.04081632653061224,0.026575325377304525,0.062201058293253696,340.0,0.012371134020618556,0.005681799950550969,0.026724327915344164,478.0
10,noise_only,0.3,64.0,,True,primary,500,100,0.0423628166288691,0.0114960583947064,0.12953166464162946,0.13726090421491574,0.0005610100603623,-0.0371335110710433,0.04807413203321378,1.0579103972546155e-05,1.2335442292782344e-05,8.839277518266888e-06,485,0.006185567010309278,0.0021058350141311202,0.018026374812007927,798.0,0.0,0.0,0.0,0.0,0.0,0.0,490,0.0,0.0,0.007778728885718963,,,,,,,,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,0.022448979591836733,0.01258050647806827,0.03974693253931229,358.0,0.006185567010309278,0.0021058350141311202,0.018026374812007927,1054.0
10,noise_only,0.3,256.0,,False,shot_budget_sweep,500,100,0.0225546488150056,0.005265123173441425,0.06318136532153047,0.07208529053969355,-0.0011253698699254,-0.0268489630247066,0.017707057513120326,1.0579103972546155e-05,1.1344564343465209e-05,1.068177423811434e-05,485,0.002061855670103093,0.00036406092317974644,0.011585536876455246,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,490,0.0,0.0,0.007778728885718963,,,,,,,,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,0.01020408163265306,0.004366229098873537,0.023661913483055238,682.0,0.0,0.0,0.00785829178638296,
10,noise_only,0.3,1024.0,,False,shot_budget_sweep,500,100,0.01362030763152435,0.003379966836989525,0.03986615840501455,0.043542452414154414,0.00078992786466355,-0.0100776948943463,0.015554474477033575,1.0579103972546155e-05,1.0996498143668572e-05,1.0661567818384515e-05,485,0.0,0.0,0.00785829178638296,,,,,,,,490,0.0,0.0,0.007778728885718963,,,,,,,,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,0.0020408163265306124,0.00036034507836013325,0.011468266546600794,1383.0,0.0,0.0,0.00785829178638296,
10,shot_sgd,0.3,16.0,,False,shot_budget_sweep,500,100,0.4582540236852435,0.0254690614650056,2.977585110579708,1.4110913177958633,0.4108977407469357,8.678947198979575e-16,2.9758812833409665,1.0579103972546155e-05,2.113897592433537e-05,1.9645576905580306e-05,485,0.33814432989690724,0.297460011761722,0.3813724661979937,686.5,219680.0,4160.0,640000.0,13730.0,260.0,40000.0,490,0.3346938775510204,0.2943411461334129,0.377618351987988,663.5,212320.0,3520.0,639040.0,13270.0,220.0,39940.0,500,0.346,0.30562123178807926,0.3887270650740789,611.0,195520.0,3200.0,631360.0,12220.0,200.0,39460.0,0.4061224489795918,0.3635322446908776,0.45017314930399194,520.0,0.35051546391752575,0.3093775773644463,0.3940027366747814,694.5
10,shot_sgd,0.3,64.0,,True,primary,500,100,0.5124809114162695,0.02829952515794095,2.936742202921168,1.394841548209003,0.47795022120410147,0.014901669688720325,2.9359511018656725,1.0579103972546155e-05,2.0775451308253515e-05,2.0775451308253515e-05,485,0.32783505154639175,0.2875529222438478,0.37082302564960773,629.0,805120.0,20480.0,2542080.0,12580.0,320.0,39720.0,490,0.3326530612244898,0.2923791720489465,0.3755304433332124,661.0,846080.0,14080.0,2534400.0,13220.0,220.0,39600.0,500,0.346,0.30562123178807926,0.3887270650740789,630.0,806400.0,14080.0,2554880.0,12600.0,220.0,39920.0,0.4142857142857143,0.37150160598603804,0.4584033189657995,634.0,0.33814432989690724,0.297460011761722,0.3813724661979937,706.5
10,shot_sgd,0.3,256.0,,False,shot_budget_sweep,500,100,0.45355122821016547,0.02975818513631625,2.9470556999326774,1.3836057673004099,0.4475526218447917,0.02029773817119845,2.9469725214496156,1.0579103972546155e-05,2.4662271617763473e-05,2.4662271617763473e-05,485,0.32989690721649484,0.2895325525687988,0.3729347013379087,643.5,3294720.0,81920.0,9891840.0,12870.0,320.0,38640.0,490,0.336734693877551,0.2963039861591551,0.3797053947014877,663.0,3394560.0,56320.0,10199040.0,13260.0,220.0,39840.0,500,0.348,0.30755030205694756,0.39076749744336436,633.0,3240960.0,56320.0,10101760.0,12660.0,220.0,39460.0,0.4163265306122449,0.3734958556229413,0.46045895206813814,611.0,0.334020618556701,0.293494502850337,0.3771553630828745,663.5
10,shot_sgd,0.3,1024.0,,False,shot_budget_sweep,500,100,0.4348300288407376,0.0241062998260138,2.947069016253396,1.3683183239275853,0.4035138222787271,0.01634449620412115,2.947048266211669,1.0579103972546155e-05,2.3504659768904526e-05,2.3504659768904526e-05,485,0.32989690721649484,0.2895325525687988,0.3729347013379087,656.5,13445120.0,327680.0,39833600.0,13130.0,320.0,38900.0,490,0.3346938775510204,0.2943411461334129,0.377618351987988,682.5,13977600.0,225280.0,40017920.0,13650.0,220.0,39080.0,500,0.348,0.30755030205694756,0.39076749744336436,627.5,12851200.0,225280.0,40325120.0,12550.0,220.0,39380.0,0.40816326530612246,0.3655234360213715,0.45223184071274003,656.0,0.33608247422680415,0.2954768145021265,0.3792643574443372,670.0
12,constant_langevin,0.0,,0.1,False,control_pure_diffusion,500,100,4.686498348925047,3.0349053289233456,6.650670967624777,4.8979744657081845,0.32633041179503536,-2.464363258698679,2.550514471878483,9.034123391968974e-08,0.004186725233530499,1.8461282919205887e-07,500,0.268,0.23105397343634806,0.30848372053781226,878.5,0.0,0.0,0.0,0.0,0.0,0.0,500,0.006,0.0020425962719602363,0.01749025210405338,406.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,0.964,0.9438156730319722,0.9771089390197072,18.5,0.878,0.8463952769261602,0.9038407216849063,70.0
12,constant_langevin,0.3,,0.1,True,primary,500,100,5.132705262187228,3.250788849631217,7.013036004940432,5.293450767464963,1.4939287655185112,-1.3297085656202459,4.486013712540263,9.034123391968974e-08,0.0058434333856849496,9.48499952361258e-07,500,0.388,0.3462960293500537,0.4314118229133341,1020.5,0.0,0.0,0.0,0.0,0.0,0.0,500,0.194,0.1617264666432368,0.2309396297192332,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.19,0.1580273788297291,0.2266997122564333,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9635798167531208,0.9891008164037892,19.0,0.908,0.8794612618638256,0.930317276319548,67.5
12,exact_gd,0.3,,,False,control_exact_gd_matched_eta,100,100,0.00439340362885685,0.00010070286851455478,0.10854903180579457,0.49288036573807603,0.00439340362885685,0.00010070286851455478,0.10854903180579457,9.034123391968974e-08,9.528308401292221e-08,9.528308401292221e-08,100,0.12,0.06999406437019488,0.19812099426711421,583.5,0.0,0.0,0.0,0.0,0.0,0.0,100,0.12,0.06999406437019488,0.19812099426711421,639.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.12,0.06999406437019488,0.19812099426711421,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.06999406437019488,0.19812099426711421,458.5,0.12,0.06999406437019488,0.19812099426711421,605.0
12,exact_gd,1.0,,,True,primary,100,100,0.014699944863882,0.000335725593219375,0.4168279872034322,0.8650513670868035,0.014699944863882,0.000335725593219375,0.4168279872034322,9.034123391968974e-08,9.673486920817068e-08,9.673486920817068e-08,100,0.19,0.12514751509768735,0.27778845379064376,512.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.19,0.12514751509768735,0.27778845379064376,529.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.19,0.12514751509768735,0.27778845379064376,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1333669333310325,0.2888291655931589,361.0,0.19,0.12514751509768735,0.27778845379064376,460.0
12,matched_gaussian,0.3,16.0,,False,shot_budget_sweep,500,100,0.0225887155465026,0.0025281348699357,0.20509611113384502,0.5432735136874803,0.00542837531447985,-0.0019220178755989,0.132256775128056,9.034123391968974e-08,9.774678428590786e-08,8.918920474246593e-08,500,0.12,0.09437490012636912,0.1514195986244106,588.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.116,0.09081365651103794,0.1470418369634342,612.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.114,0.08903690099400285,0.1448490898423155,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.126830791403845,0.19041475483370296,542.0,0.126,0.09973528894537706,0.15796771771986404,630.0
12,matched_gaussian,0.3,64.0,,True,primary,500,100,0.013856310266728549,0.001505083348538775,0.19006657877800404,0.5210034047653207,0.00514756898974815,-0.000261587342664625,0.15051878111983816,9.034123391968974e-08,9.681932816797326e-08,9.410835194167105e-08,500,0.12,0.09437490012636912,0.1514195986244106,557.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.118,0.09259300825150649,0.14923198786111944,608.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.118,0.09259300825150649,0.14923198786111944,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.114129360445696,0.1753296673247754,511.0,0.12,0.09437490012636912,0.1514195986244106,565.5
12,matched_gaussian,0.3,256.0,,False,shot_budget_sweep,500,100,0.010769500540041149,0.00095585122470825,0.14777557765959992,0.4997476148058385,0.00389429885265245,-8.272448447179793e-06,0.1256511785350593,9.034123391968974e-08,9.422926968375485e-08,9.343002931054657e-08,500,0.12,0.09437490012636912,0.1514195986244106,563.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.118,0.09259300825150649,0.14923198786111944,573.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.118,0.09259300825150649,0.14923198786111944,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0961592783150937,0.15360472307383977,447.0,0.12,0.09437490012636912,0.1514195986244106,580.0
12,matched_gaussian,0.3,1024.0,,False,shot_budget_sweep,500,100,0.008260471209169399,0.000656468384707375,0.13668108362654835,0.49781375311779313,0.0048163771432149,0.000131099167633775,0.1344918006257853,9.034123391968974e-08,9.516047965082073e-08,9.509280013647255e-08,500,0.12,0.09437490012636912,0.1514195986244106,579.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.12,0.09437490012636912,0.1514195986244106,631.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.12,0.09437490012636912,0.1514195986244106,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.09973528894537706,0.15796771771986404,452.0,0.12,0.09437490012636912,0.1514195986244106,595.5
12,noise_only,0.3,16.0,,False,shot_budget_sweep,500,100,0.013529578427895449,0.0026918691257056,0.0767591977537923,0.10358644974083787,-0.00022279119646055,-0.01819540612813745,0.013590055647237875,9.034123391968974e-08,9.844503113491416e-08,8.890303973527669e-08,500,0.002,0.00035313639455927456,0.011240706705146758,369.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,0.016,0.008129253033388314,0.03125110853339426,584.5,0.0,4.336808689942018e-19,0.007624340461552241,
12,noise_only,0.3,64.0,,True,primary,500,100,0.0065758793357219,0.0017823890637969249,0.04076084534804793,0.06616712817254371,1.615105063201441e-05,-0.00930782268570415,0.005629040578442225,9.034123391968974e-08,9.54422138621318e-08,8.88308404903836e-08,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,0.006,0.0020425962719602363,0.01749025210405338,1274.0,0.0,4.336808689942018e-19,0.007624340461552241,
12,noise_only,0.3,256.0,,False,shot_budget_sweep,500,100,0.0041050252326037,0.0007580552693770501,0.021428832161726724,0.03230596983445073,-3.015978048865503e-05,-0.0038833912791325,0.003776228046213425,9.034123391968974e-08,9.349915548863543e-08,8.999628490486272e-08,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,0.0,4.336808689942018e-19,0.007624340461552241,,0.0,4.336808689942018e-19,0.007624340461552241,
12,noise_only,0.3,1024.0,,False,shot_budget_sweep,500,100,0.0020800489917299,0.000359909323949325,0.0122872061428366,0.017903549074944784,2.663013460511816e-06,-0.001859411506357175,0.00259285357844705,9.034123391968974e-08,9.320530864048232e-08,9.262883891979542e-08,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,500,0.0,4.336808689942018e-19,0.007624340461552241,,,,,,,,0.0,4.336808689942018e-19,0.007624340461552241,,0.0,4.336808689942018e-19,0.007624340461552241,
12,shot_sgd,0.3,16.0,,False,shot_budget_sweep,500,100,2.5072514130385388e-15,0.0,0.1874689792852473,0.5055328433106688,9.64327466553286e-16,-2.892982399659862e-16,0.14802212821517693,9.034123391968974e-08,1.0018517274991285e-07,9.317024014580573e-08,500,0.114,0.08903690099400285,0.1448490898423155,528.0,202752.0,14208.0,757248.0,12672.0,888.0,47328.0,500,0.11,0.0854914151566031,0.14045557040340767,570.0,218880.0,31872.0,758400.0,13680.0,1992.0,47400.0,500,0.11,0.0854914151566031,0.14045557040340767,585.0,224640.0,37632.0,764544.0,14040.0,2352.0,47784.0,0.154,0.1250106802783401,0.18826536332105404,539.0,0.116,0.09081365651103794,0.1470418369634342,575.0
12,shot_sgd,0.3,64.0,,True,primary,500,100,0.0078128617246121,9.643274665532871e-17,0.15380671457311074,0.49843263349610456,0.0028430185998823,-9.643274665532872e-17,0.1303349840572718,9.034123391968974e-08,9.42939649635529e-08,9.332045297084483e-08,500,0.118,0.09259300825150649,0.14923198786111944,540.0,829440.0,56832.0,3048960.0,12960.0,888.0,47640.0,500,0.116,0.09081365651103794,0.1470418369634342,590.0,906240.0,127488.0,3058176.0,14160.0,1992.0,47784.0,500,0.114,0.08903690099400285,0.1448490898423155,598.0,918528.0,147456.0,2947584.0,14352.0,2304.0,46056.0,0.134,0.10691500187152081,0.16666601534633546,487.0,0.118,0.09259300825150649,0.14923198786111944,577.0
12,shot_sgd,0.3,256.0,,False,shot_budget_sweep,500,100,0.0081225071987748,5.785964799319719e-16,0.1380991882669388,0.48931095241206324,0.00514270709921965,9.643274665532871e-17,0.12985118126229359,9.034123391968974e-08,9.382946507001035e-08,9.332375639724314e-08,500,0.12,0.09437490012636912,0.1514195986244106,585.0,3594240.0,245760.0,12017664.0,14040.0,960.0,46944.0,500,0.118,0.09259300825150649,0.14923198786111944,594.0,3649536.0,522240.0,12201984.0,14256.0,2040.0,47664.0,500,0.116,0.09081365651103794,0.1470418369634342,607.0,3729408.0,614400.0,12251136.0,14568.0,2400.0,47856.0,0.122,0.0961592783150937,0.15360472307383977,467.0,0.12,0.09437490012636912,0.1514195986244106,603.0
12,shot_sgd,0.3,1024.0,,False,shot_budget_sweep,500,100,0.0062720621532156,1.4705993864937602e-15,0.13470911058867552,0.4978078937491225,0.00441986963599755,5.303801066043076e-16,0.12587212887948457,9.034123391968974e-08,9.513521167494313e-08,9.507354576194342e-08,500,0.12,0.09437490012636912,0.1514195986244106,580.0,14254080.0,983040.0,46891008.0,13920.0,960.0,45792.0,500,0.12,0.09437490012636912,0.1514195986244106,636.0,15630336.0,2113536.0,48414720.0,15264.0,2064.0,47280.0,500,0.12,0.09437490012636912,0.1514195986244106,651.0,15998976.0,2482176.0,48807936.0,15624.0,2424.0,47664.0,0.128,0.10152682399523652,0.16014568530815834,462.0,0.12,0.09437490012636912,0.1514195986244106,601.0
