3.313590236482501228e-02
7.597841933251300443e-17
-1.874025662427808436e-01
6.213157364442094543e-01
3.181769593612887581e-02
-9.936787108857311757e-02
-1.170938346284344789e-17
2.700774725286356549e-17
-7.889545790470395281e-02
-4.528564517263366720e-17
6.938893903907228378e-18
8.223066085447988280e-18
